date,temp,ice,sea,co2
1989-05-01,NA,NA,NA,355.95
1989-06-01,NA,NA,NA,355.44
1989-07-01,NA,NA,NA,354.05
1989-08-01,NA,NA,NA,351.84
1989-09-01,NA,NA,NA,350.09
1989-10-01,NA,NA,NA,350.33
1989-11-01,NA,NA,NA,351.55
1989-12-01,NA,NA,NA,352.91
1990-02-01,NA,NA,NA,355.1
1990-03-01,NA,NA,NA,355.75
1990-04-01,NA,NA,NA,356.38
1990-05-01,NA,NA,NA,357.38
1990-06-01,NA,NA,NA,356.39
1990-07-01,NA,NA,NA,354.89
1990-08-01,NA,NA,NA,353.07
1990-09-01,NA,NA,NA,351.38
1990-10-01,NA,NA,NA,351.69
1990-11-01,NA,NA,NA,353.14
1990-12-01,NA,NA,NA,354.41
1991-02-01,NA,NA,NA,355.82
1991-03-01,NA,NA,NA,357.33
1991-04-01,NA,NA,NA,358.77
1991-05-01,NA,NA,NA,359.23
1991-06-01,NA,NA,NA,358.23
1991-07-01,NA,NA,NA,356.3
1991-08-01,NA,NA,NA,353.97
1991-09-01,NA,NA,NA,352.34
1991-10-01,NA,NA,NA,352.43
1991-11-01,NA,NA,NA,353.89
1991-12-01,NA,NA,NA,355.21
1992-02-01,NA,NA,NA,357.21
1992-03-01,NA,NA,NA,357.97
1992-04-01,NA,NA,NA,359.22
1992-05-01,NA,NA,NA,359.71
1992-06-01,NA,NA,NA,359.43
1992-07-01,NA,NA,NA,357.15
1992-08-01,NA,NA,NA,354.98
1992-09-01,NA,NA,NA,353.01
1992-10-01,NA,NA,NA,353.41
1992-11-01,NA,NA,NA,354.42
1992-12-01,NA,NA,NA,355.68
1993-02-01,NA,NA,NA,357.42
1993-03-01,NA,NA,NA,358.59
1993-04-01,NA,NA,NA,359.39
1993-05-01,NA,NA,NA,360.3
1993-06-01,NA,NA,NA,359.64
1993-07-01,NA,NA,NA,357.46
1993-09-01,NA,NA,NA,354.14
1993-10-01,NA,NA,NA,354.23
1993-11-01,NA,NA,NA,355.53
1993-12-01,NA,NA,NA,357.03
1994-02-01,NA,NA,NA,359.04
1994-03-01,NA,NA,NA,360.11
1994-04-01,NA,NA,NA,361.36
1994-05-01,NA,NA,NA,361.78
1994-06-01,NA,NA,NA,360.94
1994-07-01,NA,NA,NA,359.51
1994-08-01,NA,NA,NA,357.59
1994-09-01,NA,NA,NA,355.86
1994-11-01,NA,NA,NA,357.65
1994-12-01,NA,NA,NA,359.1
1995-02-01,NA,NA,NA,361
1995-03-01,NA,NA,NA,361.98
1995-04-01,NA,NA,NA,363.44
1995-05-01,NA,NA,NA,363.83
1995-06-01,NA,NA,NA,363.33
1995-07-01,NA,NA,NA,361.78
1995-08-01,NA,NA,NA,359.33
1995-09-01,NA,NA,NA,358.32
1995-10-01,NA,NA,NA,358.14
1995-11-01,NA,NA,NA,359.61
1995-12-01,NA,NA,NA,360.82
1996-02-01,NA,NA,NA,363.36
1996-03-01,NA,NA,NA,364.28
1996-04-01,NA,NA,NA,364.69
1996-05-01,NA,NA,NA,365.25
1996-06-01,NA,NA,NA,365.06
1996-07-01,NA,NA,NA,363.69
1996-08-01,NA,NA,NA,361.55
1996-09-01,NA,NA,NA,359.69
1996-10-01,NA,NA,NA,359.72
1996-11-01,NA,NA,NA,361.04
1996-12-01,NA,NA,NA,362.39
1997-02-01,NA,NA,NA,364.21
1997-03-01,NA,NA,NA,364.65
1997-05-01,NA,NA,NA,366.77
1997-06-01,NA,NA,NA,365.73
1997-07-01,NA,NA,NA,364.46
1997-08-01,NA,NA,NA,362.4
1997-09-01,NA,NA,NA,360.44
1997-10-01,NA,NA,NA,360.98
1997-11-01,NA,NA,NA,362.65
1997-12-01,NA,NA,NA,364.51
1998-02-01,NA,NA,NA,366.1
1998-03-01,NA,NA,NA,367.36
1998-04-01,NA,NA,NA,368.79
1998-05-01,NA,NA,NA,369.56
1998-08-01,NA,NA,NA,366.1
1998-09-01,NA,NA,NA,364.16
1998-10-01,NA,NA,NA,364.54
1998-11-01,NA,NA,NA,365.67
1998-12-01,NA,NA,NA,367.3
1999-02-01,NA,NA,NA,369.28
1999-03-01,NA,NA,NA,369.84
1999-04-01,NA,NA,NA,371.15
1999-05-01,NA,NA,NA,371.12
1999-06-01,NA,NA,NA,370.46
1999-07-01,NA,NA,NA,369.61
1999-09-01,NA,NA,NA,364.95
1999-10-01,NA,NA,NA,365.52
1999-11-01,NA,NA,NA,366.88
1999-12-01,NA,NA,NA,368.26
2000-02-01,NA,NA,NA,369.71
2000-03-01,NA,NA,NA,370.75
2000-04-01,NA,NA,NA,371.98
2000-05-01,NA,NA,NA,371.75
2000-06-01,NA,NA,NA,371.87
2000-07-01,NA,NA,NA,370.02
2000-08-01,NA,NA,NA,368.27
2000-11-01,NA,NA,NA,368.53
2000-12-01,NA,NA,NA,369.83
2001-02-01,NA,NA,NA,371.69
2001-03-01,NA,NA,NA,372.63
2001-04-01,NA,NA,NA,373.55
2001-05-01,NA,NA,NA,374.03
2001-06-01,NA,NA,NA,373.4
2001-07-01,NA,NA,NA,371.68
2001-08-01,NA,NA,NA,369.78
2001-09-01,NA,NA,NA,368.34
2001-10-01,NA,NA,NA,368.61
2002-02-01,NA,NA,NA,373.37
2002-03-01,NA,NA,NA,374.3
2002-04-01,NA,NA,NA,375.19
2002-05-01,NA,NA,NA,375.93
2002-06-01,NA,NA,NA,375.69
2002-07-01,NA,NA,NA,374.16
2002-08-01,NA,NA,NA,372.03
2002-09-01,NA,NA,NA,370.93
2002-10-01,NA,NA,NA,370.73
2002-11-01,NA,NA,NA,372.43
2002-12-01,NA,NA,NA,373.98
2003-02-01,NA,NA,NA,375.82
2003-03-01,NA,NA,NA,376.64
2003-06-01,NA,NA,NA,378.46
2003-07-01,NA,NA,NA,376.88
2003-08-01,NA,NA,NA,374.57
2003-09-01,NA,NA,NA,373.34
2003-10-01,NA,NA,NA,373.31
2003-11-01,NA,NA,NA,374.84
2003-12-01,NA,NA,NA,376.17
2004-02-01,NA,NA,NA,378.05
2004-03-01,NA,NA,NA,379.06
2004-04-01,NA,NA,NA,380.54
2004-05-01,NA,NA,NA,380.8
2004-06-01,NA,NA,NA,379.87
2004-07-01,NA,NA,NA,377.65
2004-08-01,NA,NA,NA,376.17
2004-09-01,NA,NA,NA,374.43
2004-10-01,NA,NA,NA,374.63
2004-11-01,NA,NA,NA,376.33
2004-12-01,NA,NA,NA,377.68
2005-02-01,NA,NA,NA,379.91
2005-03-01,NA,NA,NA,380.95
2005-04-01,NA,NA,NA,382.48
2005-05-01,NA,NA,NA,382.64
2005-06-01,NA,NA,NA,382.4
2005-07-01,NA,NA,NA,380.93
2005-09-01,NA,NA,NA,376.89
2005-10-01,NA,NA,NA,377.19
2005-11-01,NA,NA,NA,378.54
2005-12-01,NA,NA,NA,380.31
2006-02-01,NA,NA,NA,382.4
2006-03-01,NA,NA,NA,382.86
2006-04-01,NA,NA,NA,384.8
2006-05-01,NA,NA,NA,385.22
2006-06-01,NA,NA,NA,384.24
2006-07-01,NA,NA,NA,382.65
2006-08-01,NA,NA,NA,380.6
2006-11-01,NA,NA,NA,380.35
2006-12-01,NA,NA,NA,382.02
2007-02-01,NA,NA,NA,384.12
2007-03-01,NA,NA,NA,384.81
2007-04-01,NA,NA,NA,386.73
2007-05-01,NA,NA,NA,386.78
2007-06-01,NA,NA,NA,386.33
2007-07-01,NA,NA,NA,384.73
2007-08-01,NA,NA,NA,382.24
2007-09-01,NA,NA,NA,381.2
2007-10-01,NA,NA,NA,381.37
2007-11-01,NA,NA,NA,382.7
2008-02-01,NA,NA,NA,386.06
2008-03-01,NA,NA,NA,386.28
2008-04-01,NA,NA,NA,387.33
2008-05-01,NA,NA,NA,388.78
2008-06-01,NA,NA,NA,387.99
2008-07-01,NA,NA,NA,386.61
2008-08-01,NA,NA,NA,384.32
2008-09-01,NA,NA,NA,383.41
2008-10-01,NA,NA,NA,383.21
2008-11-01,NA,NA,NA,384.41
2008-12-01,NA,NA,NA,385.79
2009-02-01,NA,NA,NA,387.7
2009-03-01,NA,NA,NA,389.04
2009-04-01,NA,NA,NA,389.76
2009-05-01,NA,NA,NA,390.36
2009-06-01,NA,NA,NA,389.7
2009-07-01,NA,NA,NA,388.25
2009-08-01,NA,NA,NA,386.29
2009-09-01,NA,NA,NA,384.95
2009-10-01,NA,NA,NA,384.64
2009-11-01,NA,NA,NA,386.23
2009-12-01,NA,NA,NA,387.63
2010-02-01,NA,NA,NA,390.41
2010-03-01,NA,NA,NA,391.37
2010-04-01,NA,NA,NA,392.67
2010-05-01,NA,NA,NA,393.21
2010-07-01,NA,NA,NA,390.41
2010-08-01,NA,NA,NA,388.54
2010-09-01,NA,NA,NA,387.03
2010-10-01,NA,NA,NA,387.43
2010-11-01,NA,NA,NA,388.87
2010-12-01,NA,NA,NA,389.99
2011-02-01,NA,NA,NA,392.05
2011-03-01,NA,NA,NA,392.8
2011-04-01,NA,NA,NA,393.44
2011-05-01,NA,NA,NA,394.41
2011-06-01,NA,NA,NA,393.95
2011-07-01,NA,NA,NA,392.72
2011-09-01,NA,NA,NA,389.28
2011-10-01,NA,NA,NA,389.19
2011-11-01,NA,NA,NA,390.48
2011-12-01,NA,NA,NA,392.06
2012-02-01,NA,NA,NA,394.04
2012-03-01,NA,NA,NA,394.59
2012-04-01,NA,NA,NA,396.38
2012-05-01,NA,NA,NA,396.93
2012-06-01,NA,NA,NA,395.91
2012-07-01,NA,NA,NA,394.56
2012-08-01,NA,NA,NA,392.59
2012-10-01,NA,NA,NA,391.27
2012-11-01,NA,NA,NA,393.2
2012-12-01,NA,NA,NA,394.57
2013-02-01,NA,NA,NA,397.03
2013-03-01,NA,NA,NA,397.66
2013-04-01,NA,NA,NA,398.64
2013-05-01,NA,NA,NA,400.02
2013-06-01,NA,NA,NA,398.81
2013-07-01,NA,NA,NA,397.51
2013-08-01,NA,NA,NA,395.39
2013-09-01,NA,NA,NA,393.72
2013-10-01,NA,NA,NA,393.9
2014-02-01,NA,NA,NA,398.27
2014-03-01,NA,NA,NA,399.91
2014-04-01,NA,NA,NA,401.51
2014-05-01,NA,NA,NA,401.96
2014-06-01,NA,NA,NA,401.43
2014-07-01,NA,NA,NA,399.38
2014-08-01,NA,NA,NA,397.32
2014-09-01,NA,NA,NA,395.64
2014-10-01,NA,NA,NA,396.29
2014-11-01,NA,NA,NA,397.55
2014-12-01,NA,NA,NA,399.15
2015-02-01,NA,NA,NA,400.55
2015-03-01,NA,NA,NA,401.74
2015-05-01,NA,NA,NA,404.15
2015-06-01,NA,NA,NA,402.97
2015-07-01,NA,NA,NA,401.46
2015-08-01,NA,NA,NA,399.11
2015-09-01,NA,NA,NA,397.82
2015-10-01,NA,NA,NA,398.49
2015-11-01,NA,NA,NA,400.27
2015-12-01,NA,NA,NA,402.06
2016-02-01,NA,NA,NA,404.25
2016-03-01,NA,NA,NA,405.06
2016-06-01,NA,NA,NA,406.99
2016-07-01,NA,NA,NA,404.59
2016-08-01,NA,NA,NA,402.45
2016-09-01,NA,NA,NA,401.23
2016-10-01,NA,NA,NA,401.79
2016-11-01,NA,NA,NA,403.72
2016-12-01,NA,NA,NA,404.64
2017-02-01,NA,NA,NA,406.66
2017-03-01,NA,NA,NA,407.53
2017-04-01,NA,NA,NA,409.22
2017-05-01,NA,NA,NA,409.89
2017-06-01,NA,NA,NA,409.08
2017-07-01,NA,NA,NA,407.33
2017-08-01,NA,NA,NA,405.32
2017-09-01,NA,NA,NA,403.57
2017-10-01,NA,NA,NA,403.82
2017-11-01,NA,NA,NA,405.31
2017-12-01,NA,NA,NA,407
2018-02-01,NA,NA,NA,408.52
2018-03-01,NA,NA,NA,409.59
2018-04-01,NA,NA,NA,410.45
2018-05-01,NA,NA,NA,411.44
2018-06-01,NA,NA,NA,410.99
2018-07-01,NA,NA,NA,408.9
2018-08-01,NA,NA,NA,407.16
2018-11-01,NA,NA,NA,408.21
2018-12-01,NA,NA,NA,409.27
2019-02-01,NA,NA,NA,411.96
2019-03-01,NA,NA,NA,412.18
2019-04-01,NA,NA,NA,413.54
2019-05-01,NA,NA,NA,414.86
2019-06-01,NA,NA,NA,414.16
2019-07-01,NA,NA,NA,411.97
2019-08-01,NA,NA,NA,410.18
2019-09-01,NA,NA,NA,408.76
2019-10-01,NA,NA,NA,408.75
2020-02-01,NA,NA,NA,414.34
2020-03-01,NA,NA,NA,414.74
2020-04-01,NA,NA,NA,416.45
2020-05-01,NA,NA,NA,417.31
2020-06-01,NA,NA,NA,416.6
2020-07-01,NA,NA,NA,414.62
2020-08-01,NA,NA,NA,412.78
2020-09-01,NA,NA,NA,411.52
2020-10-01,NA,NA,NA,411.51
2020-11-01,NA,NA,NA,413.12
2020-12-01,NA,NA,NA,414.26
2021-02-01,NA,NA,NA,416.75
2021-04-01,NA,NA,NA,419.05
2021-05-01,NA,NA,NA,419.13
2021-06-01,NA,NA,NA,418.94
2021-07-01,NA,NA,NA,416.96
2021-08-01,NA,NA,NA,414.47
